hhid,gps_latitude,gps_longitude,ibli_date,year,month,ibli_dekad,tlu_loss,tlu_loss_ratio,data_observed,season
8006,2.3,38.099998,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2012-02-29,2012,2,3,0.2,0.08333333333333334,1,SRSD
8006,2.3,38.099998,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2013-01-31,2013,1,3,0.1,0.02127659574468085,1,SRSD
8006,2.3,38.099998,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2013-03-31,2013,3,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2013-04-30,2013,4,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2013-06-30,2013,6,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2013-09-30,2013,9,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2014-10-31,2014,10,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2014-11-30,2014,11,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2015-01-31,2015,1,3,0.30000000000000004,1.5000000000000002,1,SRSD
8006,2.3,38.099998,2015-02-28,2015,2,3,0.0,0.0,0,SRSD
8006,2.3,38.099998,2015-03-31,2015,3,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2015-04-30,2015,4,3,0.0,0.0,1,LRLD
8006,2.3,38.099998,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2015-06-30,2015,6,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2015-07-31,2015,7,3,0.0,0.0,0,LRLD
8006,2.3,38.099998,2015-08-31,2015,8,3,0.4,2.0,1,LRLD
8007,2.3,38.099998,2011-02-28,2011,2,3,0.0,0.0,1,SRSD
8007,2.3,38.099998,2015-08-31,2015,8,3,0.1,0.2,1,LRLD
8007,2.3,38.099998,2020-12-31,2020,12,3,0.1,0.0625,1,SRSD
8008,2.3,38.099998,2009-07-31,2009,7,3,1.0,0.1,1,LRLD
8008,2.3,38.099998,2009-08-31,2009,8,3,3.0,0.3,1,LRLD
8008,2.3,38.099998,2009-09-30,2009,9,3,3.0,0.3,1,LRLD
8009,2.4,38.099998,2009-07-31,2009,7,3,2.0,0.07272727272727272,1,LRLD
8009,2.4,38.099998,2009-08-31,2009,8,3,4.0,0.14545454545454545,1,LRLD
8009,2.4,38.099998,2009-09-30,2009,9,3,1.0,0.03636363636363636,1,LRLD
8009,2.4,38.099998,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2010-05-31,2010,5,3,0.0,0.0,1,LRLD
8009,2.4,38.099998,2010-06-30,2010,6,3,1.0,0.053191489361702135,1,LRLD
8009,2.4,38.099998,2010-07-31,2010,7,3,0.0,0.0,1,LRLD
8009,2.4,38.099998,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2011-01-31,2011,1,3,0.0,0.0,1,SRSD
8009,2.4,38.099998,2011-02-28,2011,2,3,0.0,0.0,1,SRSD
8009,2.4,38.099998,2013-03-31,2013,3,3,1.0,0.10309278350515465,1,LRLD
8009,2.4,38.099998,2013-04-30,2013,4,3,0.1,0.010309278350515465,1,LRLD
8009,2.4,38.099998,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2013-06-30,2013,6,3,0.0,0.0,1,LRLD
8009,2.4,38.099998,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2013-09-30,2013,9,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2014-10-31,2014,10,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2014-11-30,2014,11,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2015-01-31,2015,1,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2015-02-28,2015,2,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2015-03-31,2015,3,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2015-04-30,2015,4,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2015-06-30,2015,6,3,0.0,0.0,1,LRLD
8009,2.4,38.099998,2015-07-31,2015,7,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2015-08-31,2015,8,3,1.0,0.08130081300813008,1,LRLD
8009,2.4,38.099998,2019-02-28,2019,2,3,0.1,0.045454545454545456,1,SRSD
8009,2.4,38.099998,2019-03-31,2019,3,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2019-04-30,2019,4,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2019-05-31,2019,5,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2019-06-30,2019,6,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2019-07-31,2019,7,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2019-08-31,2019,8,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2019-09-30,2019,9,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2019-10-31,2019,10,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2019-11-30,2019,11,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2019-12-31,2019,12,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2020-01-31,2020,1,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2020-02-29,2020,2,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2020-03-31,2020,3,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2020-04-30,2020,4,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2020-05-31,2020,5,3,0.1,0.045454545454545456,1,LRLD
8009,2.4,38.099998,2020-06-30,2020,6,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2020-07-31,2020,7,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2020-08-31,2020,8,3,0.0,0.0,0,LRLD
8009,2.4,38.099998,2020-09-30,2020,9,3,0.1,0.045454545454545456,1,LRLD
8009,2.4,38.099998,2020-10-31,2020,10,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2020-11-30,2020,11,3,0.0,0.0,0,SRSD
8009,2.4,38.099998,2020-12-31,2020,12,3,0.1,0.045454545454545456,1,SRSD
8010,2.3,38.099998,2013-07-31,2013,7,3,0.0,0.0,1,LRLD
8010,2.3,38.099998,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2013-09-30,2013,9,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2014-10-31,2014,10,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2014-11-30,2014,11,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2015-01-31,2015,1,3,0.0,0.0,0,SRSD
8010,2.3,38.099998,2015-02-28,2015,2,3,0.1,0.045454545454545456,1,SRSD
8010,2.3,38.099998,2015-03-31,2015,3,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2015-04-30,2015,4,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2015-06-30,2015,6,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2015-07-31,2015,7,3,0.0,0.0,0,LRLD
8010,2.3,38.099998,2015-08-31,2015,8,3,0.1,0.045454545454545456,1,LRLD
8010,2.3,38.099998,2020-09-30,2020,9,3,0.1,0.04347826086956522,1,LRLD
8011,2.4,38.0,2009-08-31,2009,8,3,1.0,0.12820512820512822,1,LRLD
8011,2.4,38.0,2009-09-30,2009,9,3,1.0,0.12820512820512822,1,LRLD
8011,2.4,38.0,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2010-04-30,2010,4,3,0.0,0.0,1,LRLD
8011,2.4,38.0,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2011-01-31,2011,1,3,0.0,0.0,1,SRSD
8011,2.4,38.0,2011-02-28,2011,2,3,0.0,0.0,1,SRSD
8011,2.4,38.0,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2011-04-30,2011,4,3,0.1,0.04,1,LRLD
8011,2.4,38.0,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2011-08-31,2011,8,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2011-09-30,2011,9,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2013-03-31,2013,3,3,0.2,0.05,1,LRLD
8011,2.4,38.0,2013-04-30,2013,4,3,1.0,0.25,1,LRLD
8011,2.4,38.0,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2013-06-30,2013,6,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2013-07-31,2013,7,3,1.0,0.25,1,LRLD
8011,2.4,38.0,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2013-09-30,2013,9,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
8011,2.4,38.0,2014-10-31,2014,10,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2014-11-30,2014,11,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2015-01-31,2015,1,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2015-02-28,2015,2,3,0.0,0.0,0,SRSD
8011,2.4,38.0,2015-03-31,2015,3,3,0.0,0.0,1,LRLD
8012,2.2,37.900002,2009-07-31,2009,7,3,2.0,0.09049773755656108,1,LRLD
8012,2.2,37.900002,2009-08-31,2009,8,3,2.0,0.09049773755656108,1,LRLD
8012,2.2,37.900002,2009-09-30,2009,9,3,1.0,0.04524886877828054,1,LRLD
8012,2.2,37.900002,2009-10-31,2009,10,3,0.0,0.0,1,SRSD
8012,2.2,37.900002,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2010-02-28,2010,2,3,1.0,0.08771929824561403,1,SRSD
8012,2.2,37.900002,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2011-07-31,2011,7,3,5.0,1.4705882352941175,1,LRLD
8012,2.2,37.900002,2011-08-31,2011,8,3,0.4,0.11764705882352941,1,LRLD
8012,2.2,37.900002,2011-09-30,2011,9,3,0.4,0.058823529411764705,1,LRLD
8012,2.2,37.900002,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2012-10-31,2012,10,3,0.2,0.011904761904761904,1,SRSD
8012,2.2,37.900002,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2013-02-28,2013,2,3,1.0,0.05952380952380952,1,SRSD
8012,2.2,37.900002,2013-03-31,2013,3,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2013-04-30,2013,4,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2013-06-30,2013,6,3,0.2,0.011904761904761904,1,LRLD
8012,2.2,37.900002,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2013-09-30,2013,9,3,0.2,0.011904761904761904,1,LRLD
8012,2.2,37.900002,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2014-10-31,2014,10,3,0.1,0.026315789473684213,1,SRSD
8012,2.2,37.900002,2014-11-30,2014,11,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2015-01-31,2015,1,3,2.0,0.5263157894736842,1,SRSD
8012,2.2,37.900002,2015-02-28,2015,2,3,0.0,0.0,0,SRSD
8012,2.2,37.900002,2015-03-31,2015,3,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2015-04-30,2015,4,3,0.2,0.052631578947368425,1,LRLD
8012,2.2,37.900002,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2015-06-30,2015,6,3,0.0,0.0,0,LRLD
8012,2.2,37.900002,2015-07-31,2015,7,3,1.0,0.2631578947368421,1,LRLD
8012,2.2,37.900002,2015-08-31,2015,8,3,0.30000000000000004,0.07894736842105264,1,LRLD
8013,2.2,38.0,2009-07-31,2009,7,3,1.0,0.07142857142857142,1,LRLD
8013,2.2,38.0,2009-08-31,2009,8,3,2.0,0.14285714285714285,1,LRLD
8013,2.2,38.0,2009-09-30,2009,9,3,4.0,0.2857142857142857,1,LRLD
8013,2.2,38.0,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2009-11-30,2009,11,3,4.0,0.14598540145985403,1,SRSD
8013,2.2,38.0,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2010-06-30,2010,6,3,2.7,0.09854014598540148,1,LRLD
8013,2.2,38.0,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2010-10-31,2010,10,3,3.6,0.13432835820895522,1,SRSD
8013,2.2,38.0,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2011-04-30,2011,4,3,4.4,0.16417910447761191,1,LRLD
8013,2.2,38.0,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2011-08-31,2011,8,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2011-09-30,2011,9,3,1.4000000000000001,0.10447761194029852,1,LRLD
8013,2.2,38.0,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2012-04-30,2012,4,3,0.1,0.01886792452830189,1,LRLD
8013,2.2,38.0,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2012-08-31,2012,8,3,2.0,0.37735849056603776,1,LRLD
8013,2.2,38.0,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
8013,2.2,38.0,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
8013,2.2,38.0,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
