hhid,round,comment,lossevent,year,month,livestock_type_raw,cause_raw,s6q22b,cause_detail,location,s6q24a,quantity,cause_category,livestock_type_std,tlu_rate,tlu_loss,season
9005,6,0.0,2,2015,6,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
9005,6,0.0,6,2015,8,Cattle,Starvation/Drought,,Satellite camp,6,,3.0,Drought,Cattle,1.0,3.0,LRLD
9005,6,0.0,5,2015,7,Cattle,Starvation/Drought,,Satellite camp,7,,6.0,Drought,Cattle,1.0,6.0,LRLD
9005,6,0.0,3,2015,7,Camel,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Camels,1.3,1.3,LRLD
9005,7,,1,2020,5,Goat,Starvation/Drought,,,2,2.0,1.0,Drought,Goats,0.1,0.1,LRLD
9005,7,,1,2020,10,Cattle,Starvation/Drought,,,2,1.0,1.0,Drought,Cattle,1.0,1.0,SRSD
9005,7,,1,2020,5, Sheep,Starvation/Drought,,,3,2.0,1.0,Drought,Sheep,0.1,0.1,LRLD
9005,7,,2,2020,11,Goat,Starvation/Drought,,,2,2.0,1.0,Drought,Goats,0.1,0.1,SRSD
9005,7,,1,2020,5,Camel, Disease,,,2,1.0,1.0,Disease,Camels,1.3,1.3,LRLD
9005,7,,2,2020,10, Sheep,Starvation/Drought,,,3,2.0,1.0,Drought,Sheep,0.1,0.1,SRSD
9006,1,,3,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,25,,5.0,Drought,Shoats,0.1,0.5,LRLD
9006,1,,1,2008,10,Camel,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Camels,1.3,1.3,SRSD
9006,1,,2,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,5.0,Drought,Shoats,0.1,0.5,SRSD
9006,1,,4,2009,8,Camel,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Camels,1.3,1.3,LRLD
9006,2,,1,2010,5,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
9006,2,,2,2010,6, Goat/Sheep, Disease,,Satellite camp,2,,2.0,Disease,Shoats,0.1,0.2,LRLD
9006,3,0.0,3,2011,3, Goat/Sheep, Rain,,Satellite camp,16,,9.0,Drought,Shoats,0.1,0.9,LRLD
9006,3,0.0,2,2011,2, Goat/Sheep,Old age,,Satellite camp,15,,15.0,Other,Shoats,0.1,1.5,SRSD
9006,3,0.0,1,2011,1, Goat/Sheep,Starvation/Drought,,Satellite camp,30,,21.0,Drought,Shoats,0.1,2.1,SRSD
9006,4,0.0,2,2012,8,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
9006,4,0.0,1,2012,6,Camel,Predation,,Satellite camp,5,,4.0,Predation,Camels,1.3,5.2,LRLD
9006,4,0.0,5,2012,7,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
9006,4,0.0,4,2012,7, Goat/Sheep,Starvation/Drought,,Satellite camp,5,,3.0,Drought,Shoats,0.1,0.30000000000000004,LRLD
9006,4,0.0,3,2011,11, Goat/Sheep, Rain,,Satellite camp,4,,3.0,Drought,Shoats,0.1,0.30000000000000004,SRSD
9006,5,0.0,3,2013,8, Goat/Sheep,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Shoats,0.1,0.1,LRLD
9006,5,0.0,1,2013,1,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9006,5,0.0,2,2013,5, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
9006,6,0.0,2,2015,9, Goat/Sheep,Starvation/Drought,,Base camp,2,,0.0,Drought,Shoats,0.1,0.0,LRLD
9006,6,0.0,1,2014,10, Goat/Sheep,Starvation/Drought,,Base camp,2,,1.0,Drought,Shoats,0.1,0.1,SRSD
9006,7,,1,2020,4,Goat,Starvation/Drought,,,2,2.0,1.0,Drought,Goats,0.1,0.1,LRLD
9006,7,,2,2020,8,Goat,Premature birth,,,2,2.0,1.0,Other,Goats,0.1,0.1,LRLD
9006,7,,1,2020,8,Camel, Rain,,,3,1.0,1.0,Drought,Camels,1.3,1.3,LRLD
9006,7,,1,2020,11, Sheep,Starvation/Drought,,,3,1.0,1.0,Drought,Sheep,0.1,0.1,SRSD
9007,1,,3,2009,5,Camel,Starvation/Drought,,Satellite camp,5,,2.0,Drought,Camels,1.3,2.6,LRLD
9007,1,,2,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,3.0,Drought,Shoats,0.1,0.30000000000000004,SRSD
9007,1,,4,2009,7, Goat/Sheep,Starvation/Drought,,Satellite camp,25,,19.0,Drought,Shoats,0.1,1.9000000000000001,LRLD
9007,1,,1,2008,10,Camel,Starvation/Drought,,Satellite camp,4,,3.0,Drought,Camels,1.3,3.9000000000000004,SRSD
9007,2,,3,2010,4, Goat/Sheep,Just lost,,Satellite camp,3,,3.0,Other,Shoats,0.1,0.30000000000000004,LRLD
9007,2,,1,2010,2,Camel,Just lost,,Satellite camp,3,,3.0,Other,Camels,1.3,3.9000000000000004,SRSD
9007,2,,2,2010,3, Goat/Sheep, Disease,,Satellite camp,2,,2.0,Disease,Shoats,0.1,0.2,LRLD
9007,3,0.0,1,2011,4,Camel,Starvation/Drought,,Satellite camp,6,,4.0,Drought,Camels,1.3,5.2,LRLD
9007,3,0.0,3,2011,8,Camel,Starvation/Drought,,Satellite camp,3,,1.0,Drought,Camels,1.3,1.3,LRLD
9007,3,0.0,2,2011,6,Camel,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Camels,1.3,1.3,LRLD
9007,3,0.0,5,2011,9, Goat/Sheep,Starvation/Drought,,Satellite camp,137,,111.0,Drought,Shoats,0.1,11.100000000000001,LRLD
9007,3,0.0,4,2011,8, Goat/Sheep,Raiding/Rustling/Conflict,,Satellite camp,160,,1.0,Conflict,Shoats,0.1,0.1,LRLD
9007,4,0.0,2,2012,1,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,SRSD
9007,4,0.0,3,2012,2,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,SRSD
9007,4,0.0,1,2011,11, Goat/Sheep,Raiding/Rustling/Conflict,,Satellite camp,11,,11.0,Conflict,Shoats,0.1,1.1,SRSD
9007,5,0.0,3,2013,8, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,0.0,Drought,Shoats,0.1,0.0,LRLD
9007,5,0.0,1,2013,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,0.0,Drought,Shoats,0.1,0.0,LRLD
9007,5,0.0,2,2013,6, Goat/Sheep,Starvation/Drought,,Satellite camp,1,,0.0,Drought,Shoats,0.1,0.0,LRLD
9007,6,0.0,4,2015,8, Goat/Sheep,Starvation/Drought,,Satellite camp,6,,5.0,Drought,Shoats,0.1,0.5,LRLD
9007,6,0.0,3,2015,4, Goat/Sheep, Disease,,Satellite camp,2,,0.0,Disease,Shoats,0.1,0.0,LRLD
9007,6,0.0,2,2015,2, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Shoats,0.1,0.30000000000000004,SRSD
9007,6,0.0,5,2015,9, Goat/Sheep,Predation,,Satellite camp,5,,3.0,Predation,Shoats,0.1,0.30000000000000004,LRLD
9007,6,0.0,6,2015,9,Camel,Accident/Poisoned,,Satellite camp,1,,1.0,Other,Camels,1.3,1.3,LRLD
9007,6,0.0,1,2014,11, Goat/Sheep, Disease,,Satellite camp,4,,4.0,Disease,Shoats,0.1,0.4,SRSD
9007,7,,2,2020,9, Sheep,Starvation/Drought,,,8,2.0,1.0,Drought,Sheep,0.1,0.1,LRLD
9007,7,,1,2019,3,Goat, Disease,,,3,2.0,1.0,Disease,Goats,0.1,0.1,LRLD
9007,7,,1,2019,3, Sheep, Disease,,,8,2.0,1.0,Disease,Sheep,0.1,0.1,LRLD
9007,7,,2,2020,5,Goat,Starvation/Drought,,,3,2.0,1.0,Drought,Goats,0.1,0.1,LRLD
9008,1,,2,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,5.0,Drought,Shoats,0.1,0.5,SRSD
9008,1,,4,2009,7, Goat/Sheep,Starvation/Drought,,Satellite camp,13,,10.0,Drought,Shoats,0.1,1.0,LRLD
9008,1,,1,2008,12,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,SRSD
9008,1,,3,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,15,,13.0,Drought,Shoats,0.1,1.3,LRLD
9008,2,,1,2010,1, Goat/Sheep,Just lost,,Satellite camp,5,,3.0,Other,Shoats,0.1,0.30000000000000004,SRSD
9008,3,0.0,3,2010,10, Goat/Sheep,Starvation/Drought,,Satellite camp,5,,3.0,Drought,Shoats,0.1,0.30000000000000004,SRSD
9008,3,0.0,4,2011,2, Goat/Sheep, Rain,,Satellite camp,12,,5.0,Drought,Shoats,0.1,0.5,SRSD
9008,3,0.0,1,2010,12,Camel,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Camels,1.3,1.3,SRSD
9008,3,0.0,2,2011,1,Cattle, Disease,,Satellite camp,2,,1.0,Disease,Cattle,1.0,1.0,SRSD
9008,3,0.0,5,2011,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,0.0,Drought,Shoats,0.1,0.0,LRLD
9008,4,0.0,4,2012,6, Goat/Sheep, Disease,,Satellite camp,3,,2.0,Disease,Shoats,0.1,0.2,LRLD
9008,4,0.0,1,2011,12,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9008,4,0.0,2,2012,1, Goat/Sheep,Starvation/Drought,,Satellite camp,12,,7.0,Drought,Shoats,0.1,0.7000000000000001,SRSD
9008,4,0.0,3,2012,2, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Shoats,0.1,0.1,SRSD
9008,4,0.0,5,2012,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,LRLD
9008,6,0.0,3,2015,7, Goat/Sheep, Disease,,Satellite camp,2,,1.0,Disease,Shoats,0.1,0.1,LRLD
9008,6,0.0,2,2015,3, Goat/Sheep,Starvation/Drought,,Base camp,1,,0.0,Drought,Shoats,0.1,0.0,LRLD
9008,6,0.0,1,2014,11,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9008,7,,2,2020,8,Goat,Just lost,,,2,2.0,1.0,Other,Goats,0.1,0.1,LRLD
9008,7,,1,2020,5,Camel, Disease,,,3,2.0,1.0,Disease,Camels,1.3,1.3,LRLD
9008,7,,1,2020,5,Goat,Predation,,,2,2.0,1.0,Predation,Goats,0.1,0.1,LRLD
9008,7,,2,2020,10,Camel,Predation,,,3,2.0,1.0,Predation,Camels,1.3,1.3,SRSD
9009,1,,3,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,10.0,Drought,Shoats,0.1,1.0,LRLD
9009,1,,2,2009,3, Goat/Sheep,Starvation/Drought,,Satellite camp,15,,2.0,Drought,Shoats,0.1,0.2,LRLD
9009,1,,1,2008,12,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,SRSD
9009,2,,1,2010,3, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
9009,2,,2,2010,4, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
9009,3,0.0,1,2011,4,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
9009,3,0.0,2,2011,2, Goat/Sheep, Rain,,Satellite camp,14,,12.0,Drought,Shoats,0.1,1.2000000000000002,SRSD
9009,4,0.0,4,2012,6, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,0.0,Drought,Shoats,0.1,0.0,LRLD
9009,4,0.0,1,2011,10, Goat/Sheep, Rain,,Satellite camp,3,,2.0,Drought,Shoats,0.1,0.2,SRSD
9009,4,0.0,3,2012,3, Goat/Sheep, Rain,,Base camp,2,,1.0,Drought,Shoats,0.1,0.1,LRLD
9009,4,0.0,2,2012,1, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Shoats,0.1,0.30000000000000004,SRSD
9009,5,0.0,1,2012,10, Goat/Sheep, Disease,,Satellite camp,3,,3.0,Disease,Shoats,0.1,0.30000000000000004,SRSD
9009,5,0.0,3,2013,8, Goat/Sheep,Predation,,Satellite camp,1,,1.0,Predation,Shoats,0.1,0.1,LRLD
9009,5,0.0,2,2013,4, Goat/Sheep, Disease,,Satellite camp,3,,2.0,Disease,Shoats,0.1,0.2,LRLD
9009,6,0.0,3,2015,4, Goat/Sheep, Disease,,Satellite camp,2,,1.0,Disease,Shoats,0.1,0.1,LRLD
9009,6,0.0,4,2015,8, Goat/Sheep,Starvation/Drought,,Satellite camp,7,,2.0,Drought,Shoats,0.1,0.2,LRLD
9009,6,0.0,1,2014,11, Goat/Sheep, Disease,,Satellite camp,3,,1.0,Disease,Shoats,0.1,0.1,SRSD
9009,6,0.0,2,2015,2, Goat/Sheep,Starvation/Drought,,Satellite camp,5,,1.0,Drought,Shoats,0.1,0.1,SRSD
9009,7,,1,2019,3, Sheep, Disease,,,2,1.0,1.0,Disease,Sheep,0.1,0.1,LRLD
9009,7,,1,2019,3,Goat, Disease,,,4,1.0,1.0,Disease,Goats,0.1,0.1,LRLD
9010,1,,1,2008,12,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,SRSD
9010,1,,2,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,8.0,Drought,Shoats,0.1,0.8,SRSD
9010,1,,4,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,17,,12.0,Drought,Shoats,0.1,1.2000000000000002,LRLD
9010,1,,3,2009,4, Goat/Sheep,Starvation/Drought,,Satellite camp,15,,10.0,Drought,Shoats,0.1,1.0,LRLD
9010,2,,2,2010,5, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
9010,2,,1,2010,1, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,SRSD
9010,3,0.0,4,2011,8, Goat/Sheep, Disease,,Base camp,1,,0.0,Disease,Shoats,0.1,0.0,LRLD
9010,3,0.0,2,2011,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Shoats,0.1,0.1,LRLD
9010,3,0.0,3,2011,8, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
9010,3,0.0,1,2011,2, Goat/Sheep, Rain,,Satellite camp,13,,7.0,Drought,Shoats,0.1,0.7000000000000001,SRSD
9010,4,0.0,3,2011,10, Goat/Sheep, Rain,,Satellite camp,5,,3.0,Drought,Shoats,0.1,0.30000000000000004,SRSD
9010,4,0.0,1,2011,11,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9010,4,0.0,2,2012,5,Camel,Predation,,Satellite camp,1,,1.0,Predation,Camels,1.3,1.3,LRLD
9010,5,0.0,2,2013,3, Goat/Sheep, Rain,,Satellite camp,2,,0.0,Drought,Shoats,0.1,0.0,LRLD
9010,5,0.0,1,2013,2, Goat/Sheep,Starvation/Drought,,Satellite camp,5,,2.0,Drought,Shoats,0.1,0.2,SRSD
9010,7,,2,2020,5,Goat, Disease,,,2,2.0,1.0,Disease,Goats,0.1,0.1,LRLD
9010,7,,1,2019,2,Goat, Disease,,,2,2.0,1.0,Disease,Goats,0.1,0.1,SRSD
9011,1,,6,2009,8,Cattle,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Cattle,1.0,2.0,LRLD
9011,1,,3,2009,3,Camel,Starvation/Drought,,Satellite camp,12,,4.0,Drought,Camels,1.3,5.2,LRLD
9011,1,,4,2009,4, Goat/Sheep,Starvation/Drought,,Satellite camp,20,,19.0,Drought,Shoats,0.1,1.9000000000000001,LRLD
9011,1,,1,2008,11,Camel,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Camels,1.3,1.3,SRSD
9011,1,,2,2008,12,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9011,1,,5,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,40,,25.0,Drought,Shoats,0.1,2.5,LRLD
9011,2,,1,2010,4,Camel, Disease,,Satellite camp,2,,2.0,Disease,Camels,1.3,2.6,LRLD
9011,2,,4,2010,7, Goat/Sheep, Disease,,Satellite camp,2,,2.0,Disease,Shoats,0.1,0.2,LRLD
9011,2,,2,2010,5,Cattle, Disease,,Satellite camp,1,,1.0,Disease,Cattle,1.0,1.0,LRLD
9011,2,,3,2010,6, Goat/Sheep,Just lost,,Satellite camp,8,,8.0,Other,Shoats,0.1,0.8,LRLD
9011,3,0.0,1,2011,4, Goat/Sheep, Rain,,Base camp,27,,23.0,Drought,Shoats,0.1,2.3000000000000003,LRLD
9011,3,0.0,2,2011,8, Goat/Sheep,Starvation/Drought,,Satellite camp,15,,11.0,Drought,Shoats,0.1,1.1,LRLD
9011,4,0.0,4,2012,3, Goat/Sheep, Rain,,Satellite camp,3,,2.0,Drought,Shoats,0.1,0.2,LRLD
9011,4,0.0,1,2011,11,Cattle, Disease,,Satellite camp,1,,1.0,Disease,Cattle,1.0,1.0,SRSD
9011,4,0.0,3,2012,2, Goat/Sheep, Disease,,Satellite camp,4,,2.0,Disease,Shoats,0.1,0.2,SRSD
9011,4,0.0,2,2011,10, Goat/Sheep,Predation,,Satellite camp,3,,3.0,Predation,Shoats,0.1,0.30000000000000004,SRSD
9011,5,0.0,1,2012,12,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9011,7,,2,2020,5,Goat,Starvation/Drought,,,3,2.0,1.0,Drought,Goats,0.1,0.1,LRLD
9011,7,,2,2020,5, Sheep,Starvation/Drought,,,2,2.0,1.0,Drought,Sheep,0.1,0.1,LRLD
9011,7,,1,2019,2, Sheep, Disease,,,2,2.0,1.0,Disease,Sheep,0.1,0.1,SRSD
9011,7,,1,2019,3,Goat, Disease,,,3,2.0,1.0,Disease,Goats,0.1,0.1,LRLD
9012,1,,1,2008,12,Camel,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Camels,1.3,1.3,SRSD
9012,1,,4,2009,6,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,LRLD
9012,1,,2,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,20,,16.0,Drought,Shoats,0.1,1.6,SRSD
9012,1,,3,2009,4, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,9.0,Drought,Shoats,0.1,0.9,LRLD
9012,2,,1,2010,5,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
9012,3,0.0,2,2011,2, Goat/Sheep, Rain,,Base camp,38,,28.0,Drought,Shoats,0.1,2.8000000000000003,SRSD
9012,3,0.0,1,2011,2,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9012,4,0.0,3,2012,3, Goat/Sheep, Rain,,Satellite camp,6,,6.0,Drought,Shoats,0.1,0.6000000000000001,LRLD
9012,4,0.0,1,2011,10, Goat/Sheep,Predation,,Satellite camp,5,,5.0,Predation,Shoats,0.1,0.5,SRSD
9012,4,0.0,2,2011,12, Goat/Sheep, Disease,,Satellite camp,6,,4.0,Disease,Shoats,0.1,0.4,SRSD
9012,5,0.0,4,2013,2, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,10.0,Drought,Shoats,0.1,1.0,SRSD
9012,5,0.0,3,2013,1, Goat/Sheep,Just lost,,Satellite camp,9,,9.0,Other,Shoats,0.1,0.9,SRSD
9012,5,0.0,1,2012,11,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9012,5,0.0,2,2012,12, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,10.0,Drought,Shoats,0.1,1.0,SRSD
9012,5,0.0,5,2013,6, Goat/Sheep,Predation,,Satellite camp,11,,11.0,Predation,Shoats,0.1,1.1,LRLD
9012,6,0.0,2,2014,12, Goat/Sheep, Disease,,Satellite camp,2,,2.0,Disease,Shoats,0.1,0.2,SRSD
9012,6,0.0,3,2015,1, Goat/Sheep,Starvation/Drought,,Satellite camp,4,,3.0,Drought,Shoats,0.1,0.30000000000000004,SRSD
9012,6,0.0,1,2014,10,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9012,6,0.0,4,2015,8, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,0.0,Drought,Shoats,0.1,0.0,LRLD
9012,7,,1,2020,11,Goat, Disease,,,2,1.0,1.0,Disease,Goats,0.1,0.1,SRSD
9012,7,,1,2019,2,Camel, Disease,,,3,2.0,1.0,Disease,Camels,1.3,1.3,SRSD
9012,7,,2,2020,7,Camel,Predation,,,3,2.0,1.0,Predation,Camels,1.3,1.3,LRLD
9012,7,,1,2020,8, Sheep,Just lost,,,1,1.0,1.0,Other,Sheep,0.1,0.1,LRLD
9013,1,,3,2009,2, Goat/Sheep,Starvation/Drought,,Satellite camp,50,,45.0,Drought,Shoats,0.1,4.5,SRSD
9013,1,,2,2009,5,Camel,Starvation/Drought,,Satellite camp,7,,2.0,Drought,Camels,1.3,2.6,LRLD
9013,1,,1,2008,11,Camel,Starvation/Drought,,Satellite camp,4,,1.0,Drought,Camels,1.3,1.3,SRSD
9013,1,,4,2009,4, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,LRLD
9013,2,,1,2009,12,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9013,2,,2,2010,3, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
9013,2,,3,2010,4, Goat/Sheep,Just lost,,Satellite camp,1,,1.0,Other,Shoats,0.1,0.1,LRLD
9013,3,0.0,6,2011,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,0.0,Drought,Shoats,0.1,0.0,LRLD
9013,3,0.0,1,2010,12,Camel, Disease,,Satellite camp,1,,0.0,Disease,Camels,1.3,0.0,SRSD
9013,3,0.0,3,2011,1,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,SRSD
9013,3,0.0,5,2011,5, Goat/Sheep, Disease,,Satellite camp,3,,1.0,Disease,Shoats,0.1,0.1,LRLD
9013,3,0.0,4,2011,2, Goat/Sheep, Rain,,Satellite camp,18,,10.0,Drought,Shoats,0.1,1.0,SRSD
9013,3,0.0,2,2011,7,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,LRLD
9013,4,0.0,4,2012,8, Goat/Sheep,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Shoats,0.1,0.1,LRLD
9013,4,0.0,3,2012,7, Goat/Sheep,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Shoats,0.1,0.1,LRLD
9013,4,0.0,1,2011,11,Camel, Disease,,Satellite camp,2,,1.0,Disease,Camels,1.3,1.3,SRSD
9013,4,0.0,2,2012,1,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9013,5,0.0,2,2013,8,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
9013,5,0.0,1,2013,1,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9013,5,0.0,3,2013,2, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,SRSD
9013,5,0.0,4,2013,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Shoats,0.1,0.1,LRLD
9013,6,0.0,3,2015,6, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Shoats,0.1,0.1,LRLD
9013,6,0.0,1,2014,11,Camel,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Camels,1.3,1.3,SRSD
9013,6,0.0,2,2015,3,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
9013,7,,1,2019,2, Sheep, Disease,,,3,2.0,1.0,Disease,Sheep,0.1,0.1,SRSD
9013,7,,2,2020,5,Goat,Starvation/Drought,,,2,2.0,1.0,Drought,Goats,0.1,0.1,LRLD
9013,7,,1,2019,3,Goat, Disease,,,2,2.0,1.0,Disease,Goats,0.1,0.1,LRLD
9013,7,,2,2020,5, Sheep,Starvation/Drought,,,3,2.0,1.0,Drought,Sheep,0.1,0.1,LRLD
9014,1,,4,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,25,,20.0,Drought,Shoats,0.1,2.0,LRLD
9014,1,,3,2009,5,Camel,Starvation/Drought,,Satellite camp,6,,5.0,Drought,Camels,1.3,6.5,LRLD
9014,1,,1,2008,11,Camel,Starvation/Drought,,Satellite camp,4,,4.0,Drought,Camels,1.3,5.2,SRSD
9014,1,,2,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,17,,10.0,Drought,Shoats,0.1,1.0,SRSD
9014,2,,3,2010,1, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,SRSD
9014,2,,2,2009,11, Goat/Sheep,Just lost,,Satellite camp,1,,1.0,Other,Shoats,0.1,0.1,SRSD
9014,2,,4,2010,3,Camel,Just lost,,Satellite camp,1,,1.0,Other,Camels,1.3,1.3,LRLD
9014,2,,6,2010,7, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
9014,2,,1,2009,10,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,SRSD
9014,2,,5,2010,5, Goat/Sheep,Premature birth,,Satellite camp,1,,1.0,Other,Shoats,0.1,0.1,LRLD
9014,3,0.0,6,2011,4,Camel,Starvation/Drought,,Satellite camp,3,,2.0,Drought,Camels,1.3,2.6,LRLD
9014,3,0.0,5,2011,2,Camel,Accident/Poisoned,,Base camp,1,,0.0,Other,Camels,1.3,0.0,SRSD
9014,3,0.0,1,2011,1, Goat/Sheep,Starvation/Drought,,Satellite camp,104,,72.0,Drought,Shoats,0.1,7.2,SRSD
9014,3,0.0,3,2011,5, Goat/Sheep, Disease,,Satellite camp,64,,34.0,Disease,Shoats,0.1,3.4000000000000004,LRLD
9014,3,0.0,2,2011,3, Goat/Sheep, Rain,,Satellite camp,110,,17.0,Drought,Shoats,0.1,1.7000000000000002,LRLD
9014,3,0.0,4,2010,11,Camel,Predation,,Satellite camp,3,,1.0,Predation,Camels,1.3,1.3,SRSD
9014,3,0.0,7,2011,7,Camel, Disease,,Satellite camp,4,,3.0,Disease,Camels,1.3,3.9000000000000004,LRLD
9014,4,0.0,2,2012,6,Camel, Disease,,Satellite camp,3,,1.0,Disease,Camels,1.3,1.3,LRLD
9014,4,0.0,1,2012,2,Camel, Disease,,Satellite camp,3,,2.0,Disease,Camels,1.3,2.6,SRSD
9014,4,0.0,5,2012,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Shoats,0.1,0.1,LRLD
9014,4,0.0,4,2012,6, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Shoats,0.1,0.30000000000000004,LRLD
9014,4,0.0,3,2012,7,Camel, Disease,,Satellite camp,2,,1.0,Disease,Camels,1.3,1.3,LRLD
9014,5,0.0,4,2013,8, Goat/Sheep,Predation,,Satellite camp,2,,1.0,Predation,Shoats,0.1,0.1,LRLD
